key_0,actual,predicted,age,income,membership_duration,amount_spent,offer,difficulty,duration,reward,web,email,social,mobile,offer_type = _bogo,offer_type = _discount,offer_type = _informational,gender = _F,gender = _M,gender = _O
19137,0.0,0.0,63,58000.0,147,1.75,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7293,1.0,0.0,28,65000.0,565,15.92,4,5,7,5,1,1,0,1,1,0,0,1,0,0
1419,0.0,0.0,30,53000.0,35,0.5,1,10,7,10,0,1,1,1,1,0,0,0,1,0
17837,0.0,0.0,59,103000.0,279,25.29,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10189,0.0,1.0,52,89000.0,705,29.13,2,10,5,10,1,1,1,1,1,0,0,0,1,0
130,1.0,1.0,64,66000.0,461,19.9,8,0,3,0,0,1,1,1,0,0,1,1,0,0
1970,0.0,0.0,46,42000.0,1763,8.78,1,10,7,10,0,1,1,1,1,0,0,1,0,0
5837,1.0,1.0,56,60000.0,479,15.17,3,0,4,0,1,1,0,1,0,0,1,0,0,1
13620,0.0,0.0,27,66000.0,42,2.2,6,7,7,3,1,1,1,1,0,1,0,0,1,0
6801,1.0,1.0,24,56000.0,1530,4.98,8,0,3,0,0,1,1,1,0,0,1,0,1,0
3519,1.0,0.0,51,51000.0,248,14.03,1,10,7,10,0,1,1,1,1,0,0,1,0,0
10608,0.0,0.0,71,70000.0,361,4.29,4,5,7,5,1,1,0,1,1,0,0,0,1,0
12295,0.0,0.0,52,92000.0,21,33.4,5,20,10,5,1,1,0,0,0,1,0,0,1,0
4988,0.0,0.0,61,35000.0,62,1.39,3,0,4,0,1,1,0,1,0,0,1,0,1,0
13429,0.0,0.0,61,32000.0,170,1.87,10,10,7,2,1,1,0,1,0,1,0,0,1,0
20796,0.0,0.0,62,50000.0,75,8.48,1,10,7,10,0,1,1,1,1,0,0,0,1,0
10861,1.0,1.0,74,98000.0,1362,29.11,3,0,4,0,1,1,0,1,0,0,1,1,0,0
828,1.0,1.0,54,79000.0,1004,24.12,9,5,5,5,1,1,1,1,1,0,0,0,1,0
1957,0.0,0.0,80,50000.0,917,4.23,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2027,0.0,0.0,43,39000.0,1145,3.38,4,5,7,5,1,1,0,1,1,0,0,0,1,0
612,1.0,1.0,54,93000.0,597,17.23,9,5,5,5,1,1,1,1,1,0,0,0,1,0
2369,0.0,0.0,54,35000.0,72,3.63,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19172,1.0,1.0,60,62000.0,828,23.52,10,10,7,2,1,1,0,1,0,1,0,1,0,0
15371,0.0,0.0,36,70000.0,1416,2.99,4,5,7,5,1,1,0,1,1,0,0,1,0,0
8922,1.0,1.0,63,45000.0,524,22.1,8,0,3,0,0,1,1,1,0,0,1,1,0,0
16906,1.0,1.0,68,98000.0,424,21.46,1,10,7,10,0,1,1,1,1,0,0,1,0,0
15399,0.0,1.0,78,92000.0,947,27.06,4,5,7,5,1,1,0,1,1,0,0,1,0,0
14737,1.0,1.0,52,73000.0,991,21.71,9,5,5,5,1,1,1,1,1,0,0,0,1,0
20333,0.0,0.0,40,48000.0,242,3.7,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9887,0.0,0.0,41,64000.0,559,0.28,1,10,7,10,0,1,1,1,1,0,0,1,0,0
1924,0.0,0.0,72,79000.0,1028,20.52,5,20,10,5,1,1,0,0,0,1,0,0,1,0
4665,0.0,0.0,37,64000.0,263,2.2,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13302,1.0,1.0,72,57000.0,1552,16.76,1,10,7,10,0,1,1,1,1,0,0,1,0,0
4755,0.0,1.0,49,56000.0,403,12.19,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19297,0.0,0.0,19,42000.0,957,4.23,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12702,1.0,0.0,87,67000.0,635,10.69,10,10,7,2,1,1,0,1,0,1,0,0,1,0
1302,1.0,1.0,24,53000.0,127,2.88,8,0,3,0,0,1,1,1,0,0,1,1,0,0
8552,1.0,1.0,52,73000.0,369,17.17,8,0,3,0,0,1,1,1,0,0,1,0,1,0
3091,0.0,0.0,46,50000.0,881,0.2,1,10,7,10,0,1,1,1,1,0,0,0,1,0
19701,1.0,1.0,48,90000.0,668,19.07,7,10,10,2,1,1,1,1,0,1,0,1,0,0
487,1.0,0.0,83,73000.0,452,21.54,10,10,7,2,1,1,0,1,0,1,0,1,0,0
9290,0.0,0.0,79,77000.0,795,16.92,5,20,10,5,1,1,0,0,0,1,0,1,0,0
13862,1.0,1.0,63,50000.0,338,16.57,7,10,10,2,1,1,1,1,0,1,0,0,1,0
9337,0.0,1.0,69,58000.0,201,20.83,7,10,10,2,1,1,1,1,0,1,0,0,1,0
1602,1.0,0.0,48,39000.0,232,2.3,3,0,4,0,1,1,0,1,0,0,1,0,1,0
10200,0.0,0.0,61,77000.0,268,16.89,5,20,10,5,1,1,0,0,0,1,0,1,0,0
119,1.0,0.0,53,96000.0,302,33.63,10,10,7,2,1,1,0,1,0,1,0,0,1,0
959,0.0,0.0,66,50000.0,285,4.12,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13265,0.0,0.0,34,38000.0,60,0.54,4,5,7,5,1,1,0,1,1,0,0,0,1,0
20702,0.0,0.0,22,36000.0,301,1.33,7,10,10,2,1,1,1,1,0,1,0,1,0,0
6320,1.0,1.0,58,70000.0,578,28.45,2,10,5,10,1,1,1,1,1,0,0,1,0,0
4788,0.0,1.0,53,83000.0,857,32.24,3,0,4,0,1,1,0,1,0,0,1,1,0,0
16556,1.0,1.0,75,86000.0,946,26.19,8,0,3,0,0,1,1,1,0,0,1,0,1,0
15564,1.0,1.0,71,64000.0,180,12.08,8,0,3,0,0,1,1,1,0,0,1,0,1,0
948,1.0,1.0,65,57000.0,655,21.35,3,0,4,0,1,1,0,1,0,0,1,1,0,0
4380,0.0,1.0,58,73000.0,539,15.16,10,10,7,2,1,1,0,1,0,1,0,1,0,0
13712,0.0,0.0,78,79000.0,118,22.95,4,5,7,5,1,1,0,1,1,0,0,0,1,0
4151,1.0,1.0,78,78000.0,836,26.26,6,7,7,3,1,1,1,1,0,1,0,0,1,0
2217,0.0,0.0,65,57000.0,179,13.7,1,10,7,10,0,1,1,1,1,0,0,0,1,0
15504,0.0,0.0,53,40000.0,274,6.42,5,20,10,5,1,1,0,0,0,1,0,1,0,0
10491,1.0,1.0,50,63000.0,316,15.06,8,0,3,0,0,1,1,1,0,0,1,1,0,0
2434,0.0,0.0,64,41000.0,279,2.04,5,20,10,5,1,1,0,0,0,1,0,1,0,0
15599,0.0,0.0,55,54000.0,104,3.28,4,5,7,5,1,1,0,1,1,0,0,1,0,0
6729,1.0,1.0,47,70000.0,484,23.09,7,10,10,2,1,1,1,1,0,1,0,0,1,0
17440,1.0,1.0,74,97000.0,460,34.96,6,7,7,3,1,1,1,1,0,1,0,1,0,0
8025,0.0,0.0,66,71000.0,3,8.58,6,7,7,3,1,1,1,1,0,1,0,1,0,0
17934,0.0,0.0,68,51000.0,1224,0.3,10,10,7,2,1,1,0,1,0,1,0,0,1,0
10419,1.0,1.0,65,97000.0,1018,23.59,9,5,5,5,1,1,1,1,1,0,0,1,0,0
1060,0.0,1.0,74,61000.0,185,12.38,10,10,7,2,1,1,0,1,0,1,0,1,0,0
2560,0.0,0.0,67,42000.0,272,0.5,9,5,5,5,1,1,1,1,1,0,0,0,1,0
18485,0.0,1.0,76,85000.0,742,25.68,6,7,7,3,1,1,1,1,0,1,0,0,1,0
13458,0.0,0.0,54,60000.0,1521,2.56,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6740,0.0,0.0,49,58000.0,181,10.36,5,20,10,5,1,1,0,0,0,1,0,1,0,0
19107,0.0,0.0,19,73000.0,1613,3.7,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12750,0.0,0.0,49,77000.0,166,19.8,7,10,10,2,1,1,1,1,0,1,0,0,1,0
20492,1.0,1.0,46,87000.0,536,15.06,6,7,7,3,1,1,1,1,0,1,0,1,0,0
8837,0.0,0.0,21,37000.0,214,0.27,2,10,5,10,1,1,1,1,1,0,0,0,1,0
6974,1.0,1.0,58,77000.0,227,19.17,7,10,10,2,1,1,1,1,0,1,0,1,0,0
10418,1.0,1.0,41,81000.0,813,9.27,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10849,0.0,0.0,75,43000.0,1688,5.14,1,10,7,10,0,1,1,1,1,0,0,0,1,0
15478,0.0,0.0,47,73000.0,332,6.05,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19908,1.0,1.0,62,70000.0,591,17.79,2,10,5,10,1,1,1,1,1,0,0,1,0,0
10711,1.0,1.0,69,89000.0,670,26.76,8,0,3,0,0,1,1,1,0,0,1,0,1,0
14578,0.0,0.0,67,50000.0,158,0.35,4,5,7,5,1,1,0,1,1,0,0,1,0,0
11129,0.0,0.0,63,71000.0,364,6.38,9,5,5,5,1,1,1,1,1,0,0,1,0,0
2575,1.0,1.0,43,31000.0,311,0.96,3,0,4,0,1,1,0,1,0,0,1,0,1,0
2460,0.0,0.0,26,46000.0,344,1.2,7,10,10,2,1,1,1,1,0,1,0,0,1,0
10573,1.0,1.0,37,60000.0,246,12.26,9,5,5,5,1,1,1,1,1,0,0,0,1,0
3695,1.0,1.0,65,68000.0,312,4.49,8,0,3,0,0,1,1,1,0,0,1,0,1,0
12634,0.0,0.0,69,87000.0,285,20.62,9,5,5,5,1,1,1,1,1,0,0,1,0,0
17949,0.0,0.0,23,40000.0,27,3.78,4,5,7,5,1,1,0,1,1,0,0,1,0,0
18875,0.0,0.0,37,53000.0,721,7.3,10,10,7,2,1,1,0,1,0,1,0,0,1,0
2465,1.0,0.0,57,30000.0,774,4.2,3,0,4,0,1,1,0,1,0,0,1,1,0,0
4891,0.0,1.0,59,70000.0,260,18.4,6,7,7,3,1,1,1,1,0,1,0,1,0,0
16408,0.0,0.0,73,63000.0,1714,0.78,4,5,7,5,1,1,0,1,1,0,0,0,1,0
2939,0.0,0.0,67,38000.0,1017,13.65,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8403,1.0,1.0,37,62000.0,725,20.35,1,10,7,10,0,1,1,1,1,0,0,0,1,0
4602,0.0,0.0,81,79000.0,116,27.6,6,7,7,3,1,1,1,1,0,1,0,1,0,0
9995,1.0,0.0,49,94000.0,235,35.5,4,5,7,5,1,1,0,1,1,0,0,0,1,0
2285,0.0,0.0,21,46000.0,1296,3.76,2,10,5,10,1,1,1,1,1,0,0,0,1,0
17629,0.0,0.0,33,75000.0,207,6.43,1,10,7,10,0,1,1,1,1,0,0,0,1,0
10713,0.0,0.0,49,37000.0,1024,5.23,1,10,7,10,0,1,1,1,1,0,0,0,1,0
2144,0.0,0.0,62,67000.0,76,0.55,2,10,5,10,1,1,1,1,1,0,0,0,1,0
9140,1.0,0.0,37,66000.0,338,2.7,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19922,0.0,0.0,18,64000.0,333,0.8200000000000001,10,10,7,2,1,1,0,1,0,1,0,1,0,0
20556,0.0,0.0,70,59000.0,190,6.4,7,10,10,2,1,1,1,1,0,1,0,0,1,0
12209,0.0,0.0,91,54000.0,224,1.1,5,20,10,5,1,1,0,0,0,1,0,1,0,0
15794,0.0,0.0,38,37000.0,1153,2.38,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2445,0.0,0.0,47,72000.0,314,0.99,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2061,0.0,0.0,50,62000.0,29,2.02,2,10,5,10,1,1,1,1,1,0,0,0,1,0
4139,1.0,1.0,53,84000.0,235,20.72,8,0,3,0,0,1,1,1,0,0,1,0,1,0
11868,0.0,0.0,49,47000.0,320,3.15,7,10,10,2,1,1,1,1,0,1,0,0,1,0
10610,0.0,0.0,71,70000.0,361,4.29,7,10,10,2,1,1,1,1,0,1,0,0,1,0
6238,1.0,1.0,35,41000.0,785,4.29,8,0,3,0,0,1,1,1,0,0,1,1,0,0
18071,1.0,1.0,62,117000.0,712,16.59,6,7,7,3,1,1,1,1,0,1,0,1,0,0
9628,1.0,1.0,40,56000.0,455,13.15,3,0,4,0,1,1,0,1,0,0,1,0,1,0
8851,1.0,0.0,76,101000.0,289,32.44,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8618,0.0,0.0,58,33000.0,91,0.81,4,5,7,5,1,1,0,1,1,0,0,0,1,0
14456,1.0,1.0,49,112000.0,832,17.97,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3946,0.0,0.0,37,47000.0,24,6.6,10,10,7,2,1,1,0,1,0,1,0,1,0,0
13318,0.0,0.0,47,43000.0,804,7.0,1,10,7,10,0,1,1,1,1,0,0,0,1,0
5442,0.0,0.0,19,71000.0,273,2.05,3,0,4,0,1,1,0,1,0,0,1,0,1,0
7666,0.0,0.0,57,81000.0,125,16.45,6,7,7,3,1,1,1,1,0,1,0,1,0,0
12998,0.0,0.0,34,36000.0,61,4.45,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19132,0.0,0.0,50,60000.0,1399,6.49,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7943,1.0,0.0,75,86000.0,345,37.59,2,10,5,10,1,1,1,1,1,0,0,1,0,0
17701,0.0,0.0,19,32000.0,342,3.42,4,5,7,5,1,1,0,1,1,0,0,0,1,0
8760,0.0,0.0,24,31000.0,1014,4.23,4,5,7,5,1,1,0,1,1,0,0,1,0,0
11559,1.0,0.0,80,96000.0,109,18.81,10,10,7,2,1,1,0,1,0,1,0,0,1,0
986,1.0,1.0,66,70000.0,390,20.52,3,0,4,0,1,1,0,1,0,0,1,0,1,0
2543,0.0,0.0,26,59000.0,219,1.03,5,20,10,5,1,1,0,0,0,1,0,0,1,0
1691,0.0,0.0,41,53000.0,310,1.58,9,5,5,5,1,1,1,1,1,0,0,0,1,0
1933,0.0,0.0,23,60000.0,519,6.15,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9089,0.0,0.0,47,60000.0,90,2.21,4,5,7,5,1,1,0,1,1,0,0,1,0,0
13873,0.0,0.0,62,40000.0,319,7.75,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3516,1.0,1.0,19,31000.0,246,5.77,8,0,3,0,0,1,1,1,0,0,1,0,1,0
3694,0.0,0.0,65,68000.0,312,4.49,2,10,5,10,1,1,1,1,1,0,0,0,1,0
7889,1.0,1.0,75,66000.0,781,14.74,10,10,7,2,1,1,0,1,0,1,0,1,0,0
11852,0.0,0.0,24,73000.0,613,5.07,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6012,0.0,0.0,43,79000.0,234,17.09,2,10,5,10,1,1,1,1,1,0,0,1,0,0
7936,1.0,1.0,49,99000.0,985,30.31,9,5,5,5,1,1,1,1,1,0,0,1,0,0
3057,1.0,0.0,68,80000.0,189,23.76,2,10,5,10,1,1,1,1,1,0,0,1,0,0
8068,1.0,1.0,64,47000.0,284,16.18,9,5,5,5,1,1,1,1,1,0,0,0,1,0
14512,1.0,1.0,48,72000.0,394,16.57,4,5,7,5,1,1,0,1,1,0,0,1,0,0
9914,1.0,0.0,92,57000.0,116,10.32,6,7,7,3,1,1,1,1,0,1,0,1,0,0
11102,0.0,0.0,27,31000.0,203,2.91,1,10,7,10,0,1,1,1,1,0,0,0,1,0
14074,0.0,0.0,51,62000.0,264,0.65,7,10,10,2,1,1,1,1,0,1,0,0,1,0
18539,0.0,0.0,21,72000.0,91,2.86,2,10,5,10,1,1,1,1,1,0,0,1,0,0
19962,0.0,0.0,26,62000.0,1650,2.59,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11841,1.0,1.0,64,65000.0,229,19.06,7,10,10,2,1,1,1,1,0,1,0,0,0,1
18453,1.0,1.0,63,91000.0,270,20.81,7,10,10,2,1,1,1,1,0,1,0,0,1,0
1217,1.0,1.0,52,50000.0,999,9.08,3,0,4,0,1,1,0,1,0,0,1,0,1,0
20244,0.0,0.0,49,74000.0,148,0.5,1,10,7,10,0,1,1,1,1,0,0,0,1,0
9137,0.0,0.0,51,39000.0,227,4.5,9,5,5,5,1,1,1,1,1,0,0,0,1,0
9979,0.0,0.0,42,67000.0,831,3.02,1,10,7,10,0,1,1,1,1,0,0,0,1,0
13550,0.0,0.0,70,57000.0,291,2.02,1,10,7,10,0,1,1,1,1,0,0,1,0,0
15134,1.0,1.0,48,71000.0,1353,14.48,3,0,4,0,1,1,0,1,0,0,1,0,1,0
15621,0.0,0.0,44,89000.0,191,16.64,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15521,1.0,1.0,70,113000.0,11,31.03,7,10,10,2,1,1,1,1,0,1,0,1,0,0
14393,0.0,0.0,25,65000.0,85,9.92,2,10,5,10,1,1,1,1,1,0,0,0,1,0
5213,1.0,1.0,49,73000.0,364,5.25,8,0,3,0,0,1,1,1,0,0,1,0,1,0
4015,0.0,0.0,58,71000.0,191,6.8,4,5,7,5,1,1,0,1,1,0,0,0,1,0
15761,0.0,0.0,67,53000.0,245,2.32,9,5,5,5,1,1,1,1,1,0,0,0,1,0
8534,0.0,0.0,53,116000.0,300,34.51,10,10,7,2,1,1,0,1,0,1,0,0,1,0
2711,1.0,1.0,75,81000.0,303,36.26,3,0,4,0,1,1,0,1,0,0,1,1,0,0
8932,0.0,0.0,24,57000.0,246,1.99,2,10,5,10,1,1,1,1,1,0,0,0,1,0
13438,0.0,0.0,81,87000.0,459,20.38,5,20,10,5,1,1,0,0,0,1,0,1,0,0
10622,0.0,0.0,19,55000.0,107,10.99,10,10,7,2,1,1,0,1,0,1,0,1,0,0
11269,1.0,1.0,62,102000.0,661,16.29,3,0,4,0,1,1,0,1,0,0,1,0,1,0
16336,0.0,0.0,87,58000.0,47,4.21,7,10,10,2,1,1,1,1,0,1,0,1,0,0
15280,0.0,1.0,51,72000.0,260,22.14,6,7,7,3,1,1,1,1,0,1,0,1,0,0
11172,0.0,0.0,30,48000.0,314,4.13,4,5,7,5,1,1,0,1,1,0,0,0,0,1
5567,0.0,0.0,26,68000.0,351,3.8,2,10,5,10,1,1,1,1,1,0,0,0,1,0
8755,0.0,0.0,28,46000.0,301,1.85,10,10,7,2,1,1,0,1,0,1,0,0,0,1
4839,0.0,0.0,85,74000.0,300,16.08,10,10,7,2,1,1,0,1,0,1,0,1,0,0
18398,0.0,0.0,67,39000.0,61,1.83,10,10,7,2,1,1,0,1,0,1,0,0,1,0
11139,1.0,1.0,51,73000.0,375,21.8,9,5,5,5,1,1,1,1,1,0,0,0,1,0
2368,0.0,0.0,64,37000.0,357,4.55,5,20,10,5,1,1,0,0,0,1,0,0,1,0
4660,1.0,1.0,40,70000.0,239,22.6,4,5,7,5,1,1,0,1,1,0,0,0,1,0
10523,0.0,1.0,50,72000.0,259,23.53,6,7,7,3,1,1,1,1,0,1,0,1,0,0
9960,0.0,0.0,72,42000.0,455,5.32,5,20,10,5,1,1,0,0,0,1,0,1,0,0
16890,1.0,0.0,37,61000.0,308,16.19,2,10,5,10,1,1,1,1,1,0,0,0,1,0
11396,0.0,0.0,24,62000.0,223,1.19,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9485,1.0,0.0,58,69000.0,1660,0.5,3,0,4,0,1,1,0,1,0,0,1,0,1,0
10222,0.0,0.0,67,57000.0,292,16.72,1,10,7,10,0,1,1,1,1,0,0,1,0,0
10589,0.0,0.0,80,68000.0,982,2.17,5,20,10,5,1,1,0,0,0,1,0,0,1,0
32,0.0,1.0,40,33000.0,747,5.47,9,5,5,5,1,1,1,1,1,0,0,0,1,0
18123,0.0,0.0,68,64000.0,253,5.53,6,7,7,3,1,1,1,1,0,1,0,0,1,0
5690,1.0,1.0,39,96000.0,254,25.69,3,0,4,0,1,1,0,1,0,0,1,0,1,0
2741,0.0,0.0,32,56000.0,295,5.21,4,5,7,5,1,1,0,1,1,0,0,0,1,0
16227,0.0,0.0,52,99000.0,105,14.65,10,10,7,2,1,1,0,1,0,1,0,1,0,0
16187,1.0,1.0,63,50000.0,590,13.26,2,10,5,10,1,1,1,1,1,0,0,0,1,0
17909,1.0,1.0,60,71000.0,1034,16.36,6,7,7,3,1,1,1,1,0,1,0,0,1,0
7149,1.0,0.0,46,66000.0,305,18.51,1,10,7,10,0,1,1,1,1,0,0,1,0,0
5570,1.0,1.0,52,73000.0,396,25.8,2,10,5,10,1,1,1,1,1,0,0,1,0,0
20587,0.0,1.0,88,51000.0,199,15.47,10,10,7,2,1,1,0,1,0,1,0,1,0,0
18720,0.0,1.0,73,54000.0,246,11.87,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9778,1.0,1.0,82,102000.0,537,11.85,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2862,0.0,0.0,51,43000.0,385,0.64,2,10,5,10,1,1,1,1,1,0,0,0,1,0
1967,0.0,0.0,54,80000.0,518,24.79,5,20,10,5,1,1,0,0,0,1,0,0,1,0
8982,0.0,0.0,73,61000.0,24,16.58,4,5,7,5,1,1,0,1,1,0,0,1,0,0
5459,1.0,0.0,45,85000.0,203,41.09,10,10,7,2,1,1,0,1,0,1,0,0,1,0
5457,0.0,0.0,45,85000.0,203,41.09,2,10,5,10,1,1,1,1,1,0,0,0,1,0
16644,0.0,0.0,44,57000.0,355,15.17,9,5,5,5,1,1,1,1,1,0,0,1,0,0
14069,1.0,0.0,86,74000.0,601,19.16,10,10,7,2,1,1,0,1,0,1,0,0,1,0
6670,1.0,1.0,76,82000.0,932,23.08,3,0,4,0,1,1,0,1,0,0,1,1,0,0
1541,0.0,1.0,72,116000.0,867,24.8,3,0,4,0,1,1,0,1,0,0,1,1,0,0
5312,0.0,0.0,64,43000.0,205,3.63,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11537,1.0,1.0,41,58000.0,608,14.13,2,10,5,10,1,1,1,1,1,0,0,0,1,0
19383,0.0,0.0,34,31000.0,178,3.61,5,20,10,5,1,1,0,0,0,1,0,1,0,0
4003,0.0,0.0,52,63000.0,12,13.09,2,10,5,10,1,1,1,1,1,0,0,1,0,0
1338,0.0,0.0,50,42000.0,242,0.5,9,5,5,5,1,1,1,1,1,0,0,0,1,0
5091,0.0,0.0,63,68000.0,41,9.21,2,10,5,10,1,1,1,1,1,0,0,0,1,0
863,0.0,1.0,67,67000.0,1031,31.42,1,10,7,10,0,1,1,1,1,0,0,1,0,0
11202,0.0,0.0,46,37000.0,287,1.5,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2894,0.0,0.0,57,69000.0,37,10.3,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2563,0.0,0.0,63,49000.0,229,6.92,9,5,5,5,1,1,1,1,1,0,0,0,1,0
9553,0.0,0.0,46,42000.0,1580,2.0,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5036,0.0,0.0,46,47000.0,308,3.3,7,10,10,2,1,1,1,1,0,1,0,0,1,0
23,0.0,0.0,46,59000.0,318,2.88,5,20,10,5,1,1,0,0,0,1,0,1,0,0
11084,1.0,0.0,40,86000.0,359,18.71,1,10,7,10,0,1,1,1,1,0,0,1,0,0
20686,0.0,0.0,38,66000.0,153,5.11,1,10,7,10,0,1,1,1,1,0,0,0,1,0
15017,0.0,0.0,45,41000.0,328,10.05,10,10,7,2,1,1,0,1,0,1,0,0,1,0
878,0.0,0.0,43,41000.0,1640,4.2,9,5,5,5,1,1,1,1,1,0,0,0,1,0
8809,0.0,0.0,55,75000.0,169,2.56,2,10,5,10,1,1,1,1,1,0,0,1,0,0
1462,0.0,1.0,83,52000.0,512,29.46,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5409,0.0,0.0,57,42000.0,218,4.4,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10478,0.0,0.0,59,67000.0,226,2.45,1,10,7,10,0,1,1,1,1,0,0,0,1,0
5771,1.0,1.0,95,81000.0,410,36.43,6,7,7,3,1,1,1,1,0,1,0,1,0,0
11618,1.0,1.0,51,78000.0,205,15.86,7,10,10,2,1,1,1,1,0,1,0,0,1,0
15902,0.0,0.0,80,105000.0,101,19.35,10,10,7,2,1,1,0,1,0,1,0,1,0,0
6237,0.0,0.0,44,46000.0,206,1.06,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2797,0.0,0.0,78,42000.0,220,0.76,9,5,5,5,1,1,1,1,1,0,0,1,0,0
12091,0.0,0.0,55,32000.0,252,2.84,2,10,5,10,1,1,1,1,1,0,0,1,0,0
13554,0.0,0.0,40,34000.0,1240,6.88,1,10,7,10,0,1,1,1,1,0,0,0,1,0
2996,0.0,0.0,56,95000.0,252,21.16,4,5,7,5,1,1,0,1,1,0,0,1,0,0
1177,0.0,0.0,33,51000.0,259,3.52,9,5,5,5,1,1,1,1,1,0,0,0,1,0
15066,0.0,0.0,20,55000.0,1019,3.61,9,5,5,5,1,1,1,1,1,0,0,0,1,0
18978,1.0,1.0,77,54000.0,67,11.55,3,0,4,0,1,1,0,1,0,0,1,0,1,0
108,1.0,1.0,72,72000.0,714,14.36,1,10,7,10,0,1,1,1,1,0,0,1,0,0
9822,1.0,0.0,52,90000.0,91,13.02,7,10,10,2,1,1,1,1,0,1,0,1,0,0
7210,1.0,1.0,82,65000.0,320,11.91,7,10,10,2,1,1,1,1,0,1,0,1,0,0
14984,0.0,0.0,60,31000.0,196,1.22,5,20,10,5,1,1,0,0,0,1,0,0,1,0
12937,0.0,0.0,57,30000.0,664,11.71,5,20,10,5,1,1,0,0,0,1,0,0,1,0
222,0.0,0.0,74,83000.0,218,25.69,9,5,5,5,1,1,1,1,1,0,0,1,0,0
11016,1.0,1.0,79,103000.0,250,30.83,1,10,7,10,0,1,1,1,1,0,0,0,1,0
6054,0.0,0.0,73,38000.0,72,1.61,6,7,7,3,1,1,1,1,0,1,0,0,1,0
19461,1.0,0.0,84,87000.0,962,19.13,4,5,7,5,1,1,0,1,1,0,0,1,0,0
18633,0.0,0.0,47,60000.0,1173,3.26,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10295,0.0,0.0,36,48000.0,347,4.55,9,5,5,5,1,1,1,1,1,0,0,0,1,0
17868,0.0,0.0,90,43000.0,232,1.37,4,5,7,5,1,1,0,1,1,0,0,1,0,0
3019,1.0,1.0,84,57000.0,71,13.66,7,10,10,2,1,1,1,1,0,1,0,1,0,0
28,1.0,1.0,53,52000.0,313,1.72,8,0,3,0,0,1,1,1,0,0,1,0,0,1
6797,0.0,0.0,66,45000.0,1680,4.14,2,10,5,10,1,1,1,1,1,0,0,0,1,0
4906,0.0,0.0,59,101000.0,55,34.99,10,10,7,2,1,1,0,1,0,1,0,1,0,0
11990,1.0,1.0,58,79000.0,1075,22.86,7,10,10,2,1,1,1,1,0,1,0,1,0,0
11111,1.0,1.0,81,103000.0,812,26.37,9,5,5,5,1,1,1,1,1,0,0,1,0,0
9208,0.0,0.0,62,52000.0,305,9.64,1,10,7,10,0,1,1,1,1,0,0,0,1,0
8693,0.0,0.0,19,39000.0,237,9.65,4,5,7,5,1,1,0,1,1,0,0,0,1,0
12851,0.0,0.0,23,62000.0,975,0.75,2,10,5,10,1,1,1,1,1,0,0,0,1,0
13707,0.0,0.0,66,42000.0,8,0.55,10,10,7,2,1,1,0,1,0,1,0,0,0,1
17512,0.0,0.0,30,53000.0,198,14.69,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12993,0.0,0.0,44,53000.0,946,3.2,1,10,7,10,0,1,1,1,1,0,0,0,1,0
14221,1.0,1.0,71,60000.0,369,13.02,2,10,5,10,1,1,1,1,1,0,0,1,0,0
12549,0.0,0.0,73,45000.0,201,0.19,6,7,7,3,1,1,1,1,0,1,0,0,1,0
19979,1.0,1.0,48,52000.0,994,11.21,2,10,5,10,1,1,1,1,1,0,0,0,1,0
